ts,dataset,key,layout,path,cache_state,workers,rep,seed,n_samples,cap,bytes_total,epoch_s,samples_per_s,mb_per_s,rdcc_mb,discovery_s,discovery_route,skew_s,busy_frac,errors,guardrail_ok,spot_ok,prime_s,evict_s,node,tilewright_sha,tiled_client,server_version,python,notes
2026-09-20T07:25:05+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260920,2000,2000,96640000,12.965,154.27,7.5,1.0,0.708,cached,0.509,0.973,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:26:09+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260920,10000,0,483200000,62.324,160.45,7.8,256.0,0.765,cached,0.778,0.996,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:26:22+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260921,2000,2000,96640000,12.657,158.02,7.6,1.0,0.023,glob+harvest,0.288,0.985,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:27:25+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260921,10000,0,483200000,62.433,160.17,7.7,256.0,0.023,glob+harvest,1.195,0.994,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:27:39+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,4,0,20260921,2000,2000,96640000,12.769,156.63,7.6,1.0,0.691,cached,0.065,0.998,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:27:53+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260921,2000,2000,96640000,12.332,162.18,7.8,1.0,0.714,cached,0.1,0.996,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:29:04+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260921,10000,0,483200000,69.337,144.22,7.0,256.0,0.668,cached,7.032,0.939,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:29:17+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260922,2000,2000,96640000,12.917,154.84,7.5,1.0,0.026,glob+harvest,0.423,0.977,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:30:23+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260922,10000,0,483200000,65.445,152.8,7.4,256.0,0.023,glob+harvest,3.751,0.962,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:30:38+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,4,0,20260922,2000,2000,96640000,12.824,155.96,7.5,1.0,0.704,cached,0.111,0.996,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:30:52+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260922,2000,2000,96640000,12.57,159.11,7.7,1.0,0.716,cached,0.127,0.994,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:32:01+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260922,10000,0,483200000,67.541,148.06,7.2,256.0,0.687,cached,6.083,0.952,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:32:14+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260923,2000,2000,96640000,12.486,160.18,7.7,1.0,0.024,glob+harvest,0.133,0.995,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:33:20+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260923,10000,0,483200000,65.426,152.84,7.4,256.0,0.024,glob+harvest,2.785,0.97,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:33:34+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,4,0,20260923,2000,2000,96640000,12.885,155.22,7.5,1.0,0.706,cached,0.253,0.988,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:33:49+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260923,2000,2000,96640000,12.629,158.37,7.7,1.0,0.719,cached,0.194,0.994,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:34:50+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260923,10000,0,483200000,60.538,165.19,8.0,256.0,0.69,cached,0.317,0.998,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:35:03+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260924,2000,2000,96640000,12.412,161.14,7.8,1.0,0.023,glob+harvest,0.128,0.996,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:36:11+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,4,0,20260924,10000,0,483200000,67.003,149.25,7.2,256.0,0.025,glob+harvest,4.92,0.962,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:36:25+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,4,0,20260924,2000,2000,96640000,12.884,155.23,7.5,1.0,0.706,cached,0.238,0.988,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:36:39+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260924,2000,2000,96640000,12.482,160.23,7.7,1.0,0.698,cached,0.109,0.997,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:37:49+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,4,0,20260924,10000,0,483200000,68.094,146.86,7.1,256.0,0.701,cached,6.004,0.939,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:38:03+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,4,0,20260920,2000,2000,96640000,13.237,151.09,7.3,1.0,0.035,glob+harvest,0.727,0.963,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:39:07+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,4,0,20260920,10000,0,483200000,63.43,157.65,7.6,256.0,0.026,glob+harvest,1.474,0.986,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:39:22+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,4,0,20260920,2000,2000,96640000,13.451,148.69,7.2,1.0,0.813,cached,0.682,0.969,0,1,0b0m,0.0,0.1,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:39:37+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,4,0,20260920,2000,2000,96640000,13.458,148.61,7.2,1.0,0.693,cached,0.913,0.955,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:40:41+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,4,0,20260920,10000,0,483200000,63.392,157.75,7.6,256.0,0.695,cached,1.643,0.985,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:40:55+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,4,0,20260921,2000,2000,96640000,12.574,159.06,7.7,1.0,0.024,glob+harvest,0.157,0.995,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:41:59+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,4,0,20260921,10000,0,483200000,63.137,158.39,7.7,256.0,0.022,glob+harvest,1.433,0.993,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:42:14+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,4,0,20260921,2000,2000,96640000,13.389,149.38,7.2,1.0,0.917,cached,0.504,0.985,0,1,0b0m,0.0,0.1,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:42:30+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,4,0,20260921,2000,2000,96640000,13.346,149.86,7.2,1.0,1.162,cached,0.747,0.963,0,1,0b0m,0.0,0.1,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:43:40+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,4,0,20260921,10000,0,483200000,68.0,147.06,7.1,256.0,1.011,cached,5.98,0.947,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:43:55+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,4,0,20260922,2000,2000,96640000,12.986,154.02,7.4,1.0,0.026,glob+harvest,0.426,0.981,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:45:02+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,4,0,20260922,10000,0,483200000,65.691,152.23,7.4,256.0,0.03,glob+harvest,3.164,0.967,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:45:18+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,4,0,20260922,2000,2000,96640000,14.147,141.37,6.8,1.0,1.398,cached,1.089,0.944,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:45:33+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,4,0,20260922,2000,2000,96640000,12.979,154.09,7.4,1.0,0.907,cached,0.655,0.97,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:46:43+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,4,0,20260922,10000,0,483200000,67.532,148.08,7.2,256.0,0.977,cached,4.894,0.972,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:46:50+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260920,2000,2000,96640000,6.386,313.18,15.1,1.0,0.027,glob+harvest,0.159,0.984,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:47:24+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260920,10000,0,483200000,33.436,299.08,14.5,256.0,0.026,glob+harvest,1.854,0.96,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:47:32+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,8,0,20260920,2000,2000,96640000,6.76,295.88,14.3,1.0,0.713,cached,0.352,0.962,0,1,0b0m,0.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:47:40+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260920,2000,2000,96640000,6.467,309.25,14.9,1.0,0.915,cached,0.177,0.982,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:48:15+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260920,10000,0,483200000,33.325,300.07,14.5,256.0,0.676,cached,2.307,0.958,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:48:22+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260921,2000,2000,96640000,6.472,309.03,14.9,1.0,0.025,glob+harvest,0.214,0.98,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:48:57+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260921,10000,0,483200000,33.8,295.86,14.3,256.0,0.025,glob+harvest,2.766,0.935,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:49:05+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,8,0,20260921,2000,2000,96640000,6.781,294.92,14.3,1.0,0.772,cached,0.362,0.969,0,1,0b0m,0.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:49:13+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260921,2000,2000,96640000,6.431,311.0,15.0,1.0,0.725,cached,0.184,0.982,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:49:48+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260921,10000,0,483200000,33.078,302.31,14.6,256.0,0.679,cached,1.88,0.963,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:49:55+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260922,2000,2000,96640000,6.773,295.28,14.3,1.0,0.023,glob+harvest,0.428,0.953,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:50:29+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260922,10000,0,483200000,33.298,300.32,14.5,256.0,0.024,glob+harvest,1.757,0.971,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:50:37+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,8,0,20260922,2000,2000,96640000,6.762,295.76,14.3,1.0,0.721,cached,0.348,0.968,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:50:45+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260922,2000,2000,96640000,6.302,317.38,15.3,1.0,0.739,cached,0.069,0.995,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:51:19+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260922,10000,0,483200000,32.919,303.78,14.7,256.0,0.719,cached,1.965,0.96,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:51:26+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260923,2000,2000,96640000,6.315,316.72,15.3,1.0,0.024,glob+harvest,0.067,0.994,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:52:01+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260923,10000,0,483200000,33.853,295.4,14.3,256.0,0.024,glob+harvest,2.886,0.934,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:52:09+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,8,0,20260923,2000,2000,96640000,6.734,296.99,14.4,1.0,0.76,cached,0.346,0.961,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:52:17+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260923,2000,2000,96640000,6.319,316.49,15.3,1.0,0.7,cached,0.105,0.992,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:52:53+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260923,10000,0,483200000,34.846,286.98,13.9,256.0,0.85,cached,3.398,0.935,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:53:01+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260924,2000,2000,96640000,6.6,303.03,14.6,1.0,0.027,glob+harvest,0.263,0.97,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:53:35+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,8,0,20260924,10000,0,483200000,33.519,298.34,14.4,256.0,0.025,glob+harvest,2.421,0.941,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:53:43+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,8,0,20260924,2000,2000,96640000,6.763,295.72,14.3,1.0,0.7,cached,0.337,0.968,0,1,0b0m,0.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:53:51+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260924,2000,2000,96640000,6.517,306.89,14.8,1.0,0.734,cached,0.23,0.972,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:54:27+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,8,0,20260924,10000,0,483200000,34.597,289.04,14.0,256.0,0.874,cached,3.136,0.949,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:54:35+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,8,0,20260920,2000,2000,96640000,6.708,298.17,14.4,1.0,0.023,glob+harvest,0.358,0.957,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:55:08+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,8,0,20260920,10000,0,483200000,32.834,304.56,14.7,256.0,0.023,glob+harvest,1.269,0.975,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:55:17+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,8,0,20260920,2000,2000,96640000,6.911,289.39,14.0,1.0,0.734,cached,0.288,0.969,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:55:25+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,8,0,20260920,2000,2000,96640000,6.567,304.56,14.7,1.0,0.715,cached,0.256,0.976,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:55:59+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,8,0,20260920,10000,0,483200000,32.662,306.17,14.8,256.0,0.689,cached,1.602,0.962,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:56:06+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,8,0,20260921,2000,2000,96640000,6.527,306.43,14.8,1.0,0.024,glob+harvest,0.276,0.974,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:56:39+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,8,0,20260921,10000,0,483200000,32.946,303.53,14.7,256.0,0.023,glob+harvest,1.718,0.97,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:56:47+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,8,0,20260921,2000,2000,96640000,6.688,299.02,14.4,1.0,0.717,cached,0.244,0.976,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:56:56+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,8,0,20260921,2000,2000,96640000,6.724,297.44,14.4,1.0,0.733,cached,0.358,0.968,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:57:30+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,8,0,20260921,10000,0,483200000,32.878,304.16,14.7,256.0,0.701,cached,1.605,0.963,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:57:37+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,8,0,20260922,2000,2000,96640000,6.637,301.32,14.6,1.0,0.025,glob+harvest,0.284,0.971,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:58:11+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,cold,8,0,20260922,10000,0,483200000,32.965,303.35,14.7,256.0,0.024,glob+harvest,1.697,0.963,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:58:19+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,cold,8,0,20260922,2000,2000,96640000,6.688,299.06,14.5,1.0,0.791,cached,0.295,0.974,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:58:27+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,8,0,20260922,2000,2000,96640000,6.755,296.09,14.3,1.0,0.681,cached,0.351,0.966,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:04+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,cold,8,0,20260922,10000,0,483200000,35.095,284.94,13.8,256.0,0.671,cached,3.542,0.927,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:08+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260920,2000,2000,96640000,3.305,605.11,29.2,1.0,0.027,glob+harvest,0.142,0.974,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:26+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260920,10000,0,483200000,17.088,585.19,28.3,256.0,0.023,glob+harvest,1.277,0.942,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:30+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,16,0,20260920,2000,2000,96640000,3.31,604.15,29.2,1.0,0.668,cached,0.124,0.978,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:35+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260920,2000,2000,96640000,3.268,612.02,29.6,1.0,0.663,cached,0.099,0.985,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:54+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a_cached,warm,16,0,20260920,10000,0,483200000,17.022,587.48,28.4,256.0,0.825,cached,1.259,0.952,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T07:59:58+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260921,2000,2000,96640000,3.353,596.54,28.8,1.0,0.027,glob+harvest,0.162,0.968,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:00:16+00:00,edrixs,BENCH_BATCHED_5F,batched,h5py_plain,warm,16,0,20260921,10000,0,483200000,17.203,581.31,28.1,256.0,0.024,glob+harvest,1.317,0.941,0,1,0b0m,0.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T08:00:20+00:00,edrixs,BENCH_BATCHED_5F,batched,mode_a,warm,16,0,20260921,2000,2000,96640000,3.295,607.02,29.3,1.0,0.708,cached,0.091,0.984,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
