ts,dataset,key,layout,path,cache_state,workers,rep,seed,n_samples,cap,bytes_total,epoch_s,samples_per_s,mb_per_s,rdcc_mb,discovery_s,discovery_route,skew_s,busy_frac,errors,guardrail_ok,spot_ok,prime_s,evict_s,node,tilewright_sha,tiled_client,server_version,python,notes
2026-09-20T10:22:53+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,8,0,20260923,7616,0,24965430784,2.348,3243.29,10631.6,1.0,0.971,cached,0.204,0.95,0,1,0b0m,5.3,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:23:42+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,8,0,20260924,7616,0,24965430784,2.399,3174.48,10406.0,1.0,40.384,glob+harvest,0.318,0.948,0,1,0b0m,5.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:23:53+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,8,0,20260924,7616,0,24965430784,4.234,1798.68,5896.1,1.0,0.996,cached,0.236,0.966,0,1,0b0m,5.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:24:03+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,8,0,20260924,7616,0,24965430784,2.372,3211.0,10525.7,1.0,0.968,cached,0.218,0.958,0,1,0b0m,5.4,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:25:02+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,8,0,20260920,7616,0,24965430784,14.258,534.16,1751.0,1.0,39.659,glob+harvest,2.657,0.914,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:25:25+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,8,0,20260920,7616,0,24965430784,16.832,452.48,1483.2,1.0,0.966,cached,2.648,0.926,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:25:43+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,8,0,20260920,7616,0,24965430784,12.455,611.5,2004.5,1.0,0.976,cached,1.956,0.922,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:26:42+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,8,0,20260921,7616,0,24965430784,13.9,547.91,1796.1,1.0,39.667,glob+harvest,1.27,0.967,0,1,0b0m,0.0,4.5,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:27:04+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,8,0,20260921,7616,0,24965430784,16.143,471.77,1546.5,1.0,0.984,cached,1.599,0.955,0,1,0b0m,0.0,4.6,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:27:24+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,8,0,20260921,7616,0,24965430784,13.481,564.96,1852.0,1.0,0.957,cached,1.06,0.965,0,1,0b0m,0.0,4.7,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:28:24+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,8,0,20260922,7616,0,24965430784,14.874,512.04,1678.5,1.0,40.004,glob+harvest,2.353,0.898,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:28:46+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,8,0,20260922,7616,0,24965430784,15.948,477.54,1565.4,1.0,0.972,cached,2.3,0.906,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:29:06+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,8,0,20260922,7616,0,24965430784,13.386,568.94,1865.0,1.0,0.942,cached,1.624,0.922,0,1,0b0m,0.0,4.9,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:29:56+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,16,0,20260920,7616,0,24965430784,1.367,5570.19,18259.2,1.0,40.404,glob+harvest,0.189,0.921,0,1,0b0m,7.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:30:05+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,16,0,20260920,7616,0,24965430784,2.051,3713.41,12172.7,1.0,0.964,cached,0.073,0.982,0,1,0b0m,5.8,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:30:14+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,16,0,20260920,7616,0,24965430784,1.361,5594.27,18338.2,1.0,0.973,cached,0.228,0.904,0,1,0b0m,5.7,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:31:02+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,16,0,20260921,7616,0,24965430784,1.403,5428.03,17793.2,1.0,39.949,glob+harvest,0.368,0.893,0,1,0b0m,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:31:12+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,16,0,20260921,7616,0,24965430784,2.137,3563.53,11681.3,1.0,0.948,cached,0.118,0.97,0,1,0b0m,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:31:21+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,16,0,20260921,7616,0,24965430784,1.425,5344.43,17519.2,1.0,0.968,cached,0.134,0.957,0,1,0b0m,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:32:09+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,16,0,20260922,7616,0,24965430784,1.323,5756.75,18870.8,1.0,39.996,glob+harvest,0.184,0.933,0,1,0b0m,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:32:19+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,16,0,20260922,7616,0,24965430784,2.29,3325.44,10900.9,1.0,0.991,cached,0.239,0.952,0,1,0b0m,6.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:32:28+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,16,0,20260922,7616,0,24965430784,1.372,5550.75,18195.5,1.0,0.961,cached,0.296,0.907,0,1,0b0m,5.8,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:33:15+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,16,0,20260923,7616,0,24965430784,1.277,5962.08,19543.8,1.0,39.82,glob+harvest,0.189,0.945,0,1,0b0m,5.7,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:33:25+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,16,0,20260923,7616,0,24965430784,2.131,3574.14,11716.1,1.0,1.02,cached,0.151,0.964,0,1,0b0m,5.7,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:33:34+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,16,0,20260923,7616,0,24965430784,1.543,4934.5,16175.4,1.0,1.026,cached,0.156,0.944,0,1,0b0m,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:34:23+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,16,0,20260924,7616,0,24965430784,1.463,5207.4,17070.0,1.0,40.833,glob+harvest,0.36,0.873,0,1,0b0m,5.6,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:34:33+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,16,0,20260924,7616,0,24965430784,2.086,3651.67,11970.3,1.0,1.039,cached,0.114,0.974,0,1,0b0m,6.3,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:34:42+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,16,0,20260924,7616,0,24965430784,1.69,4506.08,14771.0,1.0,0.992,cached,0.409,0.9,0,1,0b0m,6.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:35:35+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,16,0,20260920,7616,0,24965430784,6.911,1101.97,3612.3,1.0,39.95,glob+harvest,1.325,0.907,0,1,0b0m,0.0,4.6,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:35:49+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,16,0,20260920,7616,0,24965430784,8.109,939.26,3078.9,1.0,0.959,cached,1.315,0.937,0,1,0b0m,0.0,5.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:36:03+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,16,0,20260920,7616,0,24965430784,7.009,1086.58,3561.8,1.0,0.954,cached,1.095,0.914,0,1,0b0m,0.0,4.5,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:36:56+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,16,0,20260921,7616,0,24965430784,7.275,1046.88,3431.7,1.0,40.517,glob+harvest,0.833,0.959,0,1,0b0m,0.0,4.9,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:37:11+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,16,0,20260921,7616,0,24965430784,8.269,921.01,3019.1,1.0,1.008,cached,1.134,0.927,0,1,0b0m,0.0,4.5,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:37:25+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,16,0,20260921,7616,0,24965430784,7.527,1011.86,3316.9,1.0,0.988,cached,0.962,0.938,0,1,0b0m,0.0,5.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:38:18+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,16,0,20260922,7616,0,24965430784,7.358,1035.13,3393.2,1.0,40.385,glob+harvest,1.259,0.898,0,1,0b0m,0.0,4.6,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:38:33+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,16,0,20260922,7616,0,24965430784,8.29,918.71,3011.5,1.0,0.955,cached,1.643,0.877,0,1,0b0m,0.0,5.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:38:46+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,16,0,20260922,7616,0,24965430784,6.963,1093.75,3585.3,1.0,0.967,cached,1.176,0.912,0,1,0b0m,0.0,4.6,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:39:35+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,32,0,20260920,7616,0,24965430784,1.11,6861.37,22491.7,1.0,40.085,glob+harvest,0.476,0.796,0,1,0b0m,6.7,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:39:44+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,32,0,20260920,7616,0,24965430784,1.138,6692.47,21938.1,1.0,0.972,cached,0.091,0.956,0,1,0b0m,6.1,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:39:52+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,32,0,20260920,7616,0,24965430784,0.863,8828.14,28938.9,1.0,1.052,cached,0.214,0.87,0,1,0b0m,5.4,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:40:40+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,32,0,20260921,7616,0,24965430784,0.963,7908.88,25925.5,1.0,39.902,glob+harvest,0.297,0.855,0,1,0b0m,5.5,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:40:48+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,32,0,20260921,7616,0,24965430784,1.379,5522.28,18102.2,1.0,0.968,cached,0.305,0.876,0,1,0b0m,5.6,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:40:56+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,32,0,20260921,7616,0,24965430784,0.947,8043.3,26366.1,1.0,0.982,cached,0.311,0.868,0,1,0b0m,5.4,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:41:44+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,32,0,20260922,7616,0,24965430784,1.052,7242.51,23741.1,1.0,40.557,glob+harvest,0.446,0.804,0,1,0b0m,5.4,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:41:53+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,32,0,20260922,7616,0,24965430784,1.246,6110.16,20029.3,1.0,1.019,cached,0.157,0.933,0,1,0b0m,5.5,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:42:00+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,32,0,20260922,7616,0,24965430784,0.889,8571.06,28096.1,1.0,0.945,cached,0.254,0.9,0,1,0b0m,5.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:42:47+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,32,0,20260923,7616,0,24965430784,0.953,7993.22,26202.0,1.0,39.504,glob+harvest,0.308,0.826,0,1,0b0m,5.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:42:55+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,32,0,20260923,7616,0,24965430784,1.247,6108.0,20022.2,1.0,0.942,cached,0.105,0.956,0,1,0b0m,5.2,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:43:03+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,32,0,20260923,7616,0,24965430784,0.862,8832.88,28954.4,1.0,0.949,cached,0.22,0.892,0,1,0b0m,5.3,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:43:49+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,warm,32,0,20260924,7616,0,24965430784,1.091,6978.74,22876.5,1.0,39.323,glob+harvest,0.451,0.822,0,1,0b0m,5.5,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:43:58+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,warm,32,0,20260924,7616,0,24965430784,1.315,5792.39,18987.6,1.0,0.966,cached,0.185,0.913,0,1,0b0m,5.5,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:44:06+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,warm,32,0,20260924,7616,0,24965430784,0.779,9776.93,32049.0,1.0,0.964,cached,0.153,0.907,0,1,0b0m,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:44:57+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,32,0,20260920,7616,0,24965430784,5.101,1493.04,4894.2,1.0,40.491,glob+harvest,0.79,0.919,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:45:09+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,32,0,20260920,7616,0,24965430784,5.36,1420.82,4657.5,1.0,0.946,cached,1.0,0.908,0,1,0b0m,0.0,4.6,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:45:20+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,32,0,20260920,7616,0,24965430784,5.026,1515.33,4967.3,1.0,0.977,cached,1.191,0.892,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:46:10+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,32,0,20260921,7616,0,24965430784,4.445,1713.55,5617.1,1.0,40.949,glob+harvest,0.836,0.928,0,1,0b0m,0.0,4.5,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:46:22+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,32,0,20260921,7616,0,24965430784,5.029,1514.35,4964.1,1.0,0.939,cached,0.84,0.917,0,1,0b0m,0.0,4.5,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:46:32+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,32,0,20260921,7616,0,24965430784,4.628,1645.7,5394.6,1.0,0.975,cached,1.126,0.888,0,1,0b0m,0.0,4.2,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:47:23+00:00,nips3,BENCH_PER_ENTITY,per_entity,h5py_plain,cold,32,0,20260922,7616,0,24965430784,4.654,1636.4,5364.2,1.0,40.598,glob+harvest,1.373,0.871,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:47:33+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a,cold,32,0,20260922,7616,0,24965430784,4.729,1610.46,5279.1,1.0,0.949,cached,1.154,0.918,0,1,0b0m,0.0,4.4,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:47:44+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_cached,cold,32,0,20260922,7616,0,24965430784,4.643,1640.36,5377.1,1.0,0.948,cached,1.2,0.878,0,1,0b0m,0.0,4.6,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:50:50+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,1,0,20260920,1000,1000,3278024000,183.616,5.45,17.9,1.0,0.975,cached,0.0,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:54:11+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,1,0,20260921,1000,1000,3278024000,198.052,5.05,16.6,1.0,1.005,cached,0.0,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:57:15+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,1,0,20260922,1000,1000,3278024000,182.644,5.48,17.9,1.0,0.965,cached,0.0,1.0,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T10:58:56+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,2,0,20260920,1000,1000,3278024000,98.41,10.16,33.3,1.0,0.961,cached,0.691,0.996,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:00:30+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,2,0,20260921,1000,1000,3278024000,92.317,10.83,35.5,1.0,0.949,cached,1.744,0.991,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:02:01+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,2,0,20260922,1000,1000,3278024000,88.61,11.29,37.0,1.0,0.964,cached,1.106,0.994,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:03:27+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,4,0,20260920,1000,1000,3278024000,83.277,12.01,39.4,1.0,1.073,cached,9.479,0.954,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:04:29+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,4,0,20260921,1000,1000,3278024000,59.704,16.75,54.9,1.0,0.95,cached,8.845,0.935,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:05:27+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,4,0,20260922,1000,1000,3278024000,56.483,17.7,58.0,1.0,0.972,cached,4.959,0.955,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:06:01+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,8,0,20260920,1000,1000,3278024000,31.654,31.59,103.6,1.0,0.95,cached,6.219,0.917,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:06:33+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,8,0,20260921,1000,1000,3278024000,29.698,33.67,110.4,1.0,0.987,cached,1.623,0.969,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:07:12+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,8,0,20260922,1000,1000,3278024000,36.819,27.16,89.0,1.0,0.97,cached,6.556,0.905,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:07:36+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,16,0,20260920,1000,1000,3278024000,20.941,47.75,156.5,1.0,0.988,cached,7.168,0.836,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:08:05+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,16,0,20260921,1000,1000,3278024000,26.551,37.66,123.5,1.0,1.037,cached,7.32,0.899,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:08:23+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,16,0,20260922,1000,1000,3278024000,16.251,61.54,201.7,1.0,0.962,cached,3.361,0.901,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:08:43+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,32,0,20260920,1000,1000,3278024000,16.573,60.34,197.8,1.0,0.975,cached,8.786,0.678,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:09:02+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,32,0,20260921,1000,1000,3278024000,16.698,59.89,196.3,1.0,0.962,cached,8.598,0.828,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:09:20+00:00,nips3,BENCH_PER_ENTITY,per_entity,http,ambient,32,0,20260922,1000,1000,3278024000,15.482,64.59,211.7,1.0,0.957,cached,8.007,0.789,0,1,0b0m,0.0,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:10:16+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_bulk,warm,1,0,20260920,7616,0,24965430784,47.497,160.35,525.6,1.0,1.042,cached,0,1.0,0,1,,6.7,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:11:12+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_bulk,warm,1,0,20260921,7616,0,24965430784,49.369,154.27,505.7,1.0,0.938,cached,0,1.0,0,1,,5.5,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:12:08+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_bulk,warm,1,0,20260922,7616,0,24965430784,48.38,157.42,516.0,1.0,0.992,cached,0,1.0,0,1,,5.9,0.0,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
2026-09-20T11:14:09+00:00,nips3,BENCH_PER_ENTITY,per_entity,mode_a_bulk,cold,1,0,20260919,7616,0,24965430784,114.244,66.66,218.5,1.0,0.958,cached,0,1.0,0,1,,0.0,4.8,sdfmilan073,b268731,0.2.18,0.2.15b1.dev14+b7aafcd1,3.12.12,
